id,item_id,item_name,item_name_en,group_id,group_name,group_kind,equipment_type_id,fabric_type,effects_json,max_hp,max_mp,attack,defense,charm,agility,dexterity,magic_attack,healing_power,job_override_mode,craft_level,equip_level,recipe_book,recipe_place,description,slot,slot_grid_type,slot_grid_cols,materials_json,slot_grid_json,source_url,detail_url,default_price,weight,created_at,updated_at
542,bow_80,オルフェウスの弓,"Orpheus' Bow",,,,14,,"[""攻撃時3%でヘナトス"", ""攻撃時5%で眠り""]",,,134,,10,,,,,inherit,39,80,琴座の五線譜,真グランゼドーラ王国のレシピ屋20000G,相手の戦意を奪いなだめて眠らせる竪琴を模した弓,弓,弓,2,"[{""count"": 15, ""item_id"": 839}, {""count"": 30, ""item_id"": 664}, {""count"": 5, ""item_id"": 447}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 610}]","[[""150"", ""125""], [""150"", """"], [""150"", ""125""]]",https://draquex.com/buki/0-yumi.php,https://draquex.com/buki/yumi-80-2.php,,15,"2026-03-12 00:57:25","2026-07-23 15:19:02"
543,bow_80_2,アンフィスバエナ,Amphisbaena,,,,14,,"[""攻撃時3%で猛毒"", ""攻撃ダメージの6.0%HPが回復""]",,,131,,7,,,,,inherit,38,80,バエナの教典,真グランゼドーラ王国のレシピ屋20000G,敵を猛毒で侵し自分は回復するあやかしの魔弓,弓,弓,2,"[{""count"": 15, ""item_id"": 839}, {""count"": 5, ""item_id"": 754}, {""count"": 10, ""item_id"": 751}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 610}]","[[""110"", ""145""], [""190"", """"], [""145"", ""110""]]",https://draquex.com/buki/0-yumi.php,https://draquex.com/buki/yumi-80-1.php,,15,"2026-03-12 00:57:28","2026-07-23 15:19:02"
544,bow_75,オーディーンボウ,"Odin's Bow",,,,14,,"[""攻撃時5%で魔導の書""]",,,128,,12,,,,,inherit,37,75,オーディーンボウの書,真グランゼドーラ王国のレシピ屋20000G,敵を悪い効果にかかりやすくする荒ぶる大弓,弓,弓,,"[{""count"": 10, ""item_id"": 839}, {""count"": 1, ""item_id"": 753}, {""count"": 10, ""item_id"": 545}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 610}]",,https://draquex.com/buki/0-yumi.php,https://draquex.com/buki/yumi-75-1.php,,17,"2026-03-12 00:57:30","2026-07-23 15:19:02"
545,bow_70,聖王の弓,"Dryspell Bow",,,,14,,"[""鳥系ににダメージ+10%""]",,,111,,17,,,,,inherit,36,70,聖王の弓の壁画,偽グランゼドーラ王国のレシピ屋20000G,聖なる力を秘めた鳥系の敵を打ち倒す弓,弓,弓,2,"[{""count"": 5, ""item_id"": 839}, {""count"": 1, ""item_id"": 583}, {""count"": 10, ""item_id"": 760}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 610}]","[[""150"", ""95""], [""200"", """"], [""150"", ""95""]]",https://draquex.com/buki/0-yumi.php,https://draquex.com/buki/yumi-70-1.php,,17,"2026-03-12 00:57:33","2026-07-23 15:19:02"
546,bow_65,天使の弓,"Angel's Bow",,,,14,,"[""悪魔系にダメージ+10%""]",,,100,,20,,,,,inherit,35,65,天使の弓のレシピ,王都カミハルムイ北・木工ギルドのレシピ屋10000G,悪魔系に強い星空の天使たちに祝福された弓,弓,弓,2,"[{""count"": 20, ""item_id"": 653}, {""count"": 4, ""item_id"": 735}, {""count"": 1, ""item_id"": 611}, {""count"": 1, ""item_id"": 811}, {""count"": 10, ""item_id"": 610}]","[[""135"", ""110""], [""176"", """"], [""135"", ""110""]]",https://draquex.com/buki/0-yumi.php,https://draquex.com/buki/yumi-65-1.php,,17,"2026-03-12 00:57:36","2026-07-23 15:19:02"
547,bow_60,バジリスクの弓,"Basilisk Bow",,,,14,,"[""攻撃時2%でマヒ""]",,,87,,7,,,,,inherit,33,60,バジリスクの石版,王都カミハルムイ北・木工ギルドのレシピ屋10000G,敵をマヒさせる伝説の魔獣の名を付けられた弓,弓,弓,2,"[{""count"": 15, ""item_id"": 549}, {""count"": 3, ""item_id"": 818}, {""count"": 1, ""item_id"": 639}, {""count"": 12, ""item_id"": 610}]","[[""114"", ""85""], [""152"", """"], [""123"", ""95""]]",https://draquex.com/buki/0-yumi.php,https://draquex.com/buki/yumi-60-1.php,,21,"2026-03-12 00:57:39","2026-07-23 15:19:02"
548,bow_60_2,じごくの弓,"Oh-No Bow",,,,14,,"[""闇属性攻撃""]",,,95,,12,,,,,inherit,34,60,じごくの弓の黙示録,王都カミハルムイ北・木工ギルドのレシピ屋10000G,闇のチカラを宿すじごくの魔神が用いたという弓,弓,弓,2,"[{""count"": 15, ""item_id"": 653}, {""count"": 10, ""item_id"": 867}, {""count"": 1, ""item_id"": 811}, {""count"": 12, ""item_id"": 610}]","[[""132"", ""99""], [""220"", """"], [""143"", ""110""]]",https://draquex.com/buki/0-yumi.php,https://draquex.com/buki/yumi-60-2.php,,17,"2026-03-12 00:57:41","2026-07-23 15:19:02"
549,bow_50,ケイロンの弓,"Cheiron's Bow",,,,14,,"[""戦いで使うとHPが回復する""]",,,81,,10,,,,,inherit,30,50,ケイロンの教え,王都カミハルムイ北・木工ギルドのレシピ屋10000G,戦闘中に使うとHPが回復する神秘の弓,弓,弓,2,"[{""count"": 10, ""item_id"": 628}, {""count"": 30, ""item_id"": 643}, {""count"": 1, ""item_id"": 811}, {""count"": 10, ""item_id"": 610}]","[[""98"", ""78""], [""137"", """"], [""98"", ""78""]]",https://draquex.com/buki/0-yumi.php,https://draquex.com/buki/yumi-50-1.php,,15,"2026-03-12 00:57:43","2026-07-23 15:19:02"
550,bow_50_2,アルテミスの弓,"Artemis' Bow",,,,14,,"[""攻撃時2%で混乱""]",,,84,,8,,,,,inherit,32,50,アルテミスの恵み,王都カミハルムイ北・木工ギルドのレシピ屋10000G,月の女神の加護を宿すという敵を混乱させる弓,弓,弓,2,"[{""count"": 12, ""item_id"": 628}, {""count"": 15, ""item_id"": 784}, {""count"": 1, ""item_id"": 811}, {""count"": 10, ""item_id"": 610}]","[[""114"", ""95""], [""142"", """"], [""99"", ""80""]]",https://draquex.com/buki/0-yumi.php,https://draquex.com/buki/yumi-50-2.php,,18,"2026-03-12 00:57:47","2026-07-23 15:19:02"
551,bow_42,むげんの弓,"Purblind Bow",,,,14,,"[""試合時のみダメージ+15%""]",,,60,,8,,,,,inherit,26,42,むげんの弓の物語,バザーのみプヨンターゲットがドロップする,コロシアムで威力を発揮する上級者用の弓,弓,弓,2,"[{""count"": 4, ""item_id"": 628}, {""count"": 4, ""item_id"": 857}, {""count"": 4, ""item_id"": 848}, {""count"": 4, ""item_id"": 610}]","[[""96"", ""71""], [""110"", """"], [""96"", ""71""]]",https://draquex.com/buki/0-yumi.php,https://draquex.com/buki/yumi-42-1.php,,12,"2026-03-12 00:57:50","2026-07-23 15:19:02"
552,bow_42_2,ナイトスナイパー,"Night Sniper",,,,14,,"[""闇属性攻撃""]",,,68,,8,,5,,,inherit,28,42,ナイトスナイパーの書,王都カミハルムイ北・木工ギルドのレシピ屋3000G,器用さを高め闇のチカラを宿す狙撃のための弓,弓,弓,2,"[{""count"": 6, ""item_id"": 628}, {""count"": 2, ""item_id"": 868}, {""count"": 1, ""item_id"": 781}, {""count"": 6, ""item_id"": 610}]","[[""88"", ""68""], [""93"", """"], [""112"", ""68""]]",https://draquex.com/buki/0-yumi.php,https://draquex.com/buki/yumi-42-2.php,,12,"2026-03-12 00:57:53","2026-07-23 15:19:02"
553,bow_42_3,すざくの弓,"Vermilion Bird Bow",,,,14,,"[""鳥系を攻撃時3%で魅了""]",,,65,,10,,,,,inherit,29,42,すざくの弓の秘伝書,メギストリスの都のレシピ屋10000G,鳥系の魔物をとりこにする色あざやかな弓,弓,弓,2,"[{""count"": 4, ""item_id"": 628}, {""count"": 1, ""item_id"": 702}, {""count"": 1, ""item_id"": 638}, {""count"": 8, ""item_id"": 610}]","[[""110"", ""79""], [""140"", """"], [""110"", ""79""]]",https://draquex.com/buki/0-yumi.php,https://draquex.com/buki/yumi-42-3.php,,12,"2026-03-12 00:57:56","2026-07-23 15:19:02"
554,bow_35,ゆうわくの弓,"Fuddle Bow",,,,14,,"[""攻撃時2%で魅了""]",,,49,,9,,,,,inherit,18,35,童話ゆうわくの弓,バザーのみワイヤーマン(パペットロープの転生)がドロップする,射抜いた相手を骨抜きにする魅惑的な弓,弓,弓,2,"[{""count"": 1, ""item_id"": 675}, {""count"": 1, ""item_id"": 548}, {""count"": 1, ""item_id"": 795}]","[[""68"", ""49""], [""64"", """"], [""68"", ""49""]]",https://draquex.com/buki/0-yumi.php,https://draquex.com/buki/yumi-35-1.php,,9,"2026-03-12 00:57:59","2026-07-23 15:19:02"
555,bow_35_2,白鳥の弓,"Swan Bow",,,,14,,"[""-""]",,,55,,9,,,,,inherit,21,35,白鳥の弓の作り方,バザーのみホークブリザードがドロップする,白鳥の翼をかたどった美しい弓,弓,弓,2,"[{""count"": 1, ""item_id"": 675}, {""count"": 1, ""item_id"": 627}, {""count"": 1, ""item_id"": 720}]","[[""68"", ""58""], [""78"", """"], [""58"", ""68""]]",https://draquex.com/buki/0-yumi.php,https://draquex.com/buki/yumi-35-2.php,,9,"2026-03-12 00:58:01","2026-07-23 15:19:02"
556,bow_35_3,月光の弓,"Moonlight Bow",,,,14,,"[""攻撃時2%で混乱""]",,,58,,6,,,,,inherit,24,35,月光の弓の書,バザーのみキラーマシンがドロップする,月光の魔力で敵を混乱させる三日月を模した弓,弓,弓,2,"[{""count"": 1, ""item_id"": 675}, {""count"": 1, ""item_id"": 784}, {""count"": 1, ""item_id"": 551}]","[[""64"", ""78""], [""78"", """"], [""64"", ""78""]]",https://draquex.com/buki/0-yumi.php,https://draquex.com/buki/yumi-35-3.php,,9,"2026-03-12 00:58:03","2026-07-23 15:19:02"
557,bow_28,かぜきりの弓,"Blowy Bow",,,,14,,"[""風属性攻撃""]",,,43,,5,,,,,inherit,17,28,かぜきりの弓の書,バザーのみメタルハンターがドロップする,風のチカラを宿し宙を切り裂き矢を飛ばす弓,弓,弓,2,"[{""count"": 1, ""item_id"": 675}, {""count"": 1, ""item_id"": 674}, {""count"": 1, ""item_id"": 859}]","[[""66"", ""49""], [""82"", """"], [""66"", ""49""]]",https://draquex.com/buki/0-yumi.php,https://draquex.com/buki/yumi-28-2.php,,8,"2026-03-12 00:58:06","2026-07-23 15:19:02"
558,bow_28_2,エロスの弓,"Eros' Bow",,,,14,,"[""試合時のみダメージ+10%""]",,,38,,6,,,,,inherit,15,28,あなたと私の弓作り,王都カミハルムイ北・木工ギルドのレシピ屋30G,コロシアムで威力を発揮するふしぎな弓,弓,弓,2,"[{""count"": 1, ""item_id"": 675}, {""count"": 1, ""item_id"": 825}, {""count"": 1, ""item_id"": 559}]","[[""53"", ""44""], [""58"", """"], [""53"", ""44""]]",https://draquex.com/buki/0-yumi.php,https://draquex.com/buki/yumi-28-1.php,,8,"2026-03-12 00:58:08","2026-07-23 15:19:02"
559,bow_21,かりうどの弓,"Potshot Bow",,,,14,,"[""鳥系ににダメージ+10%""]",,,29,,4,,,,,inherit,11,21,あなたと私の弓作り,王都カミハルムイ北・木工ギルドのレシピ屋30G,鳥系の魔物を射るのに適した狩猟用の弓,弓,弓,2,"[{""count"": 2, ""item_id"": 694}, {""count"": 1, ""item_id"": 643}]","[[""55"", ""33""], [""45"", """"], [""55"", ""33""]]",https://draquex.com/buki/0-yumi.php,https://draquex.com/buki/yumi-21-1.php,,6,"2026-03-12 00:58:10","2026-07-23 15:19:02"
560,bow_21_2,こあくまの弓,"Imp Bow",,,,14,,"[""-""]",,,34,,6,,,,,inherit,13,21,こあくまの弓の本,バザーのみ岩とびあくまがドロップする,いたずら心のたっぷりつまったキュートな弓,弓,弓,2,"[{""count"": 1, ""item_id"": 694}, {""count"": 1, ""item_id"": 548}]","[[""45"", ""60""], [""33"", """"], [""60"", ""45""]]",https://draquex.com/buki/0-yumi.php,https://draquex.com/buki/yumi-21-2.php,,6,"2026-03-12 00:58:13","2026-07-23 15:19:02"
561,bow_14,したんの弓,"Sandalwood Bow",,,,14,,"[""-""]",,,24,,3,,,,,inherit,9,14,あなたと私の弓作り,王都カミハルムイ北・木工ギルドのレシピ屋30G,銘木の枝からけずりだした品ある弓,弓,弓,2,"[{""count"": 1, ""item_id"": 694}, {""count"": 1, ""item_id"": 859}]","[[""45"", ""33""], [""45"", """"], [""45"", ""33""]]",https://draquex.com/buki/0-yumi.php,https://draquex.com/buki/yumi-14-2.php,,5,"2026-03-12 00:58:15","2026-07-23 15:19:02"
562,bow_14_2,ロングボウ,Longbow,,,,14,,"[""試合時のみダメージ+5%""]",,,20,,3,,,,,inherit,8,14,あなたと私の弓作り,王都カミハルムイ北・木工ギルドのレシピ屋30G,コロシアムで威力を発揮する強力な長弓,弓,弓,2,"[{""count"": 1, ""item_id"": 694}, {""count"": 1, ""item_id"": 720}]","[[""33"", ""33""], [""45"", """"], [""33"", ""33""]]",https://draquex.com/buki/0-yumi.php,https://draquex.com/buki/yumi-14-1.php,,5,"2026-03-12 00:58:17","2026-07-23 15:19:02"
563,bow_7,古木の弓,"Gnarled Bow",,,,14,,"[""-""]",,,15,,2,,,,,inherit,6,7,あなたと私の弓作り,王都カミハルムイ北・木工ギルドのレシピ屋30G,古木の太い枝からけずりだした弓,弓,弓,2,"[{""count"": 1, ""item_id"": 859}, {""count"": 1, ""item_id"": 670}]","[[""33"", ""33""], [""22"", """"], [""33"", ""33""]]",https://draquex.com/buki/0-yumi.php,https://draquex.com/buki/yumi-7-2.php,,3,"2026-03-12 00:58:20","2026-07-23 15:19:02"
564,bow_7_2,若木の弓,"Sapling Bow",,,,14,,"[""-""]",,,11,,1,,,,,inherit,4,7,あなたと私の弓作り,王都カミハルムイ北・木工ギルドのレシピ屋30G,細い若木で作ったシンプルな弓,弓,弓,2,"[{""count"": 1, ""item_id"": 859}, {""count"": 1, ""item_id"": 694}]","[[""33"", ""22""], [""22"", """"], [""33"", ""22""]]",https://draquex.com/buki/0-yumi.php,https://draquex.com/buki/yumi-7-1.php,,3,"2026-03-12 00:58:23","2026-07-23 15:19:02"
565,bow_1,青竹の弓,"Bamboo Bow",,,,14,,"[""-""]",,,6,,1,,,,,inherit,2,1,はじめての木工術,王都カミハルムイ北・木工ギルドのレシピ屋10G,竹をしならせた手作りの弓,弓,弓,2,"[{""count"": 1, ""item_id"": 859}]","[[""22"", ""22""], [""33"", """"], [""22"", ""22""]]",https://draquex.com/buki/0-yumi.php,https://draquex.com/buki/yumi-1-1.php,,2,"2026-03-12 00:58:25","2026-07-23 15:19:02"
566,scythe_132,レイヴンサイズ,"Ebonwing Scythe",,,,15,,"[""闇属性のダメージ+3.0%"", ""行動時5%でピオラ2段階""]",,,306,,13,,,135,110,inherit,75,132,カラスと友達になる方法,はじまりの地のレシピ屋クツツ1000000G,"行動時たまに ピオラを２段階 発動する闇の鎌",鎌,鎌,2,"[{""count"": 30, ""item_id"": 705}, {""count"": 4, ""item_id"": 644}, {""count"": 6, ""item_id"": 834}, {""count"": 5, ""item_id"": 649}, {""count"": 9, ""item_id"": 729}]","[[""400-409"", ""320-328""], [""160-168"", """"], [""190-198"", """"], [""320-328"", """"]]",https://draquex.com/buki/0-kama.php,https://draquex.com/buki/kama-132-1.php,,47,"2026-03-12 00:58:31","2026-07-23 15:19:02"
567,scythe_130,蛮災の鎌,"Savage Scythe",,,,15,,"[""呪文ダメージ+5%"", ""行動時10%で早読みの杖""]",,,298,,13,,,130,105,inherit,75,130,レシピ入手方法,神都フォーリオンのレシピ屋1000000G,"呪文ダメージ上昇 行動時たまに 早詠み発動する鎌",鎌,鎌,2,"[{""count"": 30, ""item_id"": 705}, {""count"": 5, ""item_id"": 834}, {""count"": 6, ""item_id"": 771}, {""count"": 30, ""item_id"": 819}, {""count"": 8, ""item_id"": 729}]","[[""370-379"", ""190-198""], [""110-118"", """"], [""290-298"", """"], [""140-148"", """"]]",https://draquex.com/buki/0-kama.php,https://draquex.com/buki/kama-130-1.php,,47,"2026-03-12 00:58:33","2026-07-23 15:19:02"
568,scythe_128,スコーピオサイス,"Scorpio Scythe",,,,15,,"[""必殺チャージ率+1%"", ""必殺チャージ時バイキルト""]",,,290,,13,,,125,100,inherit,65,128,レシピ入手方法,神都フォーリオンのレシピ屋1000000G,"必殺技が出やすく 必殺時バイキルト も発動する鎌",鎌,鎌,2,"[{""count"": 30, ""item_id"": 705}, {""count"": 12, ""item_id"": 754}, {""count"": 10, ""item_id"": 730}, {""count"": 12, ""item_id"": 782}, {""count"": 1, ""item_id"": 729}]","[["""", """"], ["""", """"], ["""", """"], ["""", """"]]",https://draquex.com/buki/0-kama.php,https://draquex.com/buki/kama-128-1.php,,47,"2026-03-12 00:58:35","2026-07-23 15:19:02"
569,scythe_125,ウィズダムサイス,"Wisdom Scythe",,,,15,,"[""コマンド間隔-0.5秒"", ""呪文発動速度+5%""]",,,282,,13,,,120,95,inherit,75,125,死神の知恵,神都フォーリオンのレシピ屋1000000G,"呪文発動が速まり 行動時間も 短縮する鎌",鎌,鎌,,"[{""count"": 30, ""item_id"": 705}, {""count"": 3, ""item_id"": 603}, {""count"": 20, ""item_id"": 555}, {""count"": 5, ""item_id"": 759}, {""count"": 8, ""item_id"": 729}]","[[""343-352"", ""385-393""], [""162-170"", """"], [""162-170"", """"], [""305-313"", """"]]",https://draquex.com/buki/0-kama.php,https://draquex.com/buki/kama-125-1.php,,47,"2026-03-12 00:58:38","2026-07-23 15:19:02"
570,scythe_120,セーラスサイズ,"Selas Scythe",,,,15,,"[""行動時10%でこうげき力とこうげき魔力+60"", ""行動時10%で魔力かくせい""]",,,271,,13,,,115,90,inherit,70,120,神光放つ鎌の書,神都フォーリオンのレシピ屋1000000G,"行動時たまに 攻撃力と攻撃魔力 を高める鎌",鎌,鎌,,"[{""count"": 30, ""item_id"": 799}, {""count"": 5, ""item_id"": 798}, {""count"": 5, ""item_id"": 603}, {""count"": 20, ""item_id"": 661}, {""count"": 8, ""item_id"": 729}]","[[""290-298"", ""325-337""], [""130-138"", """"], [""130-138"", """"], [""230-239"", """"]]",https://draquex.com/buki/0-kama.php,https://draquex.com/buki/kama-120-1.php,,47,"2026-03-12 00:58:42","2026-07-23 15:19:02"
571,scythe_118,神緋の鎌,"Scarlet Scythe",,,,15,,"[""特技のダメージ+10"", ""2.0%でターン消費なし""]",,,258,,13,,,110,85,inherit,70,118,神秘の紅い鎌,神都フォーリオンのレシピ屋1000000G,"特技ダメージ上昇 まれにターンも 消費しない鎌",鎌,鎌,2,"[{""count"": 30, ""item_id"": 799}, {""count"": 3, ""item_id"": 786}, {""count"": 20, ""item_id"": 536}, {""count"": 10, ""item_id"": 648}, {""count"": 7, ""item_id"": 729}]","[[""250-259"", ""300-309""], [""120-127"", """"], [""120-127"", """"], [""200-208"", """"]]",https://draquex.com/buki/0-kama.php,https://draquex.com/buki/kama-118-1.php,,47,"2026-03-12 00:58:45","2026-07-23 15:19:02"
572,scythe_115,輝天の鎌,"Sky Scythe",,,,15,,"[""呪文発動速度+5%"", ""呪文の回復量+10%""]",,,245,,13,,,105,80,inherit,65,115,回復のための鎌,砂の都ファラザードのレシピ屋1000000G,呪文の発動を速め呪文による回復量まで増やす鎌,鎌,鎌,2,"[{""count"": 5, ""item_id"": 799}, {""count"": 10, ""item_id"": 720}, {""count"": 2, ""item_id"": 611}, {""count"": 3, ""item_id"": 230}, {""count"": 5, ""item_id"": 865}]","[[""265-275"", ""265-275""], [""170-178"", null], [""100-107"", null], [""100-107"", null]]",https://draquex.com/buki/0-kama.php,https://draquex.com/buki/kama-115-1.php,,47,"2026-03-12 00:58:47","2026-07-23 15:19:02"
573,scythe_110,ビターローズ,"Bitter Rose",,,,15,,"[""会心率と呪文暴走率+3.0%"", ""MP消費しない率+5.0%""]",,,232,,13,,,100,,inherit,65,110,バラの刈り取り方,砂の都ファラザードのレシピ屋50000G,MPが節約でき呪文暴走率と会心率も上がる鎌,鎌,鎌,2,"[{""count"": 5, ""item_id"": 741}, {""count"": 1, ""item_id"": 738}, {""count"": 1, ""item_id"": 696}, {""count"": 5, ""item_id"": 549}, {""count"": 5, ""item_id"": 865}]","[[""300-310"", ""190-198""], [""300-310"", """"], [""160-168"", """"], [""160-168"", """"]]",https://draquex.com/buki/0-kama.php,https://draquex.com/buki/kama-110-1.php,,47,"2026-03-12 00:58:50","2026-07-23 15:19:02"
574,scythe_108,サイレントアンガー,"Silent Anger",,,,15,,"[""全ての攻撃時4.0%でためる"", ""行動時5%で暴走アップ""]",,,220,,13,,,95,,inherit,65,108,静かな怒りの鎌,王都キィンベルのレシピ屋50000G,攻撃時ためやすく発動する呪文が暴走しやすい鎌,鎌,鎌,,"[{""count"": 5, ""item_id"": 741}, {""count"": 2, ""item_id"": 564}, {""count"": 3, ""item_id"": 753}, {""count"": 10, ""item_id"": 549}, {""count"": 5, ""item_id"": 865}]",,https://draquex.com/buki/0-kama.php,https://draquex.com/buki/kama-108-1.php,,49,"2026-03-12 00:58:52","2026-07-23 15:19:02"
575,scythe_105,ワルキューレ,Valkyrie,,,,15,,"[""行動時5%で魔力かくせい"", ""呪文発動速度+5%""]",,,209,,13,,,90,,inherit,60,105,戦死者を選ぶもの,王都キィンベルのレシピ屋50000G,呪文発動が速まり魔力かくせいがまれに発動する鎌,鎌,鎌,2,"[{""count"": 5, ""item_id"": 741}, {""count"": 1, ""item_id"": 550}, {""count"": 5, ""item_id"": 648}, {""count"": 20, ""item_id"": 845}, {""count"": 5, ""item_id"": 865}]","[[""210-220"", ""210-218""], [""150-159"", """"], [""160-168"", """"], [""160-168"", """"]]",https://draquex.com/buki/0-kama.php,https://draquex.com/buki/kama-105-1.php,,49,"2026-03-12 00:58:54","2026-07-23 15:19:02"
