id,display_order,name,name_kana,name_en,system_type,system_type_en,is_reincarnated,reincarnation_parent_id,source_url,image_path,trivia_1,trivia_2,created_at,updated_at
208,210,げんじかぶと,ゲンジカブト,"Genji Beetle",虫系,Insect,0,,https://www.d-quest-10.com/detail/a00097.html,/storage/images/monsters/208.webp,由緒ある名前を冠したかぶと虫型のモンスター。バリアで守りをかためて突っ込んでくる戦闘兵器。,どういうわけかやたらと旅人にぬすむをやられる。そんなにたいした物は持ってないはずなのに……。,"2026-03-12 13:41:42","2026-07-27 15:17:44"
209,211,サイレス,サイレス,Gryphon,鳥系,Bird,0,,https://www.d-quest-10.com/detail/a00110.html,/storage/images/monsters/209.webp,人間の死肉を食らうという残忍でおそろしい魔鳥。鋭いツメで２回切り裂いて確実に獲物をしとめる。,おそろしいほどの地獄耳で魔物界一の神経質だとか。魔法使いの詠唱が大キライで邪魔をするのが生きがい。,"2026-03-12 13:41:45","2026-07-27 15:17:44"
210,212,きりかぶこぞう,キリカブコゾウ,"Bark Boy",植物系,Plant,0,,https://www.d-quest-10.com/detail/a00412.html,/storage/images/monsters/210.webp,ふしぎなおどりを踊ったり守備力を下げてきたりいやがらせが得意なこぞう。性格はかなり悪いようだ。,じつは切り株をアタマにかぶっているのではなく切り株から身体が生えて今の姿になったという。,"2026-03-12 13:41:48","2026-07-27 15:17:44"
211,213,キラートーチ,キラートーチ,"Killer Torch",物質系,Material,0,,https://www.d-quest-10.com/detail/a00073.html,/storage/images/monsters/211.webp,多くの返り血を浴びてきて紅く染まった殺人ろうそく。秘められた魔力を解放して呪文を連発してくるぞ。,コイツが歩いた跡にはロウと人間の返り血でぽたぽたと赤い道が続き草１本生えなくなるという。,"2026-03-12 13:41:50","2026-07-27 15:17:44"
212,214,しりょうのきし,シリョウノキシ,"Skeleton Soldier",ゾンビ系,Undead,0,,https://www.d-quest-10.com/detail/a00136.html,/storage/images/monsters/212.webp,無念の死を遂げた騎士が死霊となってよみがえった。斬りつけた相手を呪いにかけべホイミも使いこなす。,最近頭のヒビ割れが大きくなっている気がして毎日鏡とにらめっこ。ストレスのせいだろうか……。,"2026-03-12 13:41:56","2026-07-27 15:17:44"
213,215,コープスフライ,コープスフライ,"Flying Corpse",ゾンビ系,Undead,0,,https://www.d-quest-10.com/detail/a00101.html,/storage/images/monsters/213.webp,邪悪な魔法使いが死んで空飛ぶ魔物と化した。メラミヘナトスなど呪文攻撃に気をつけろ。,カッコよくメラミを唱え人間を追い払う姿はコウモリのアンデッドの中で最もイケメンとの声が高い。,"2026-03-12 13:41:59","2026-07-27 15:17:44"
214,216,キラークラブ,キラークラブ,"King Crab",水系,Aquatic,0,,https://www.d-quest-10.com/detail/a00069.html,/storage/images/monsters/214.webp,ラリホーを唱えてくるやっかいなカニの魔物。ブ厚いこうらでおおわれたかたい身体が一番の自慢。,かたいだけではダメだと努力してラリホーを覚えたがその代わりにスクルトを忘れてしまった……。,"2026-03-12 13:42:02","2026-07-27 15:17:44"
215,217,きせいじゅ,キセイジュ,"Tree Sage",植物系,Plant,0,,https://www.d-quest-10.com/detail/a00063.html,/storage/images/monsters/215.webp,人食い草に寄生されて強力になったふゆうじゅ。かみついてくるだけでなく回復呪文を使いこなす。,はたしてきせいじゅの心は人食い草のモノなのかふゆうじゅのモノなのか。真相は謎に包まれている。,"2026-03-12 13:42:05","2026-07-27 15:17:44"
216,218,メタルハンター,メタルハンター,"Hunter Mech",マシン系,Machine,0,,https://www.d-quest-10.com/detail/a00329.html,/storage/images/monsters/216.webp,光沢のあるメタルボディに剣と弓をそなえた機械兵。４本足で機敏に動いては激しく斬りつけてくる。,たくさん経験値を得ればあこがれのキラーマシンにバージョンアップできるかも。だから今日もメタル狩り。,"2026-03-12 13:42:08","2026-07-27 15:17:44"
217,219,グリゴンダンス,グリゴンダンス,"Caped Caperer",悪魔系,Demon,0,,https://www.d-quest-10.com/detail/a00087.html,/storage/images/monsters/217.webp,冥界から現れたダンサー。,"動きは こっけいだが","2026-03-12 13:42:12","2026-07-27 15:17:44"
218,220,わかめ王子,ワカメオウジ,"King Kelp",水系,Aquatic,0,,https://www.d-quest-10.com/detail/a00408.html,/storage/images/monsters/218.webp,王子のくせに仲間を集めてコミックソングを歌うのが好きで回復呪文も得意とする庶民派いやし系アイドル。,本当は王子と付けるのが流行っていると知り便乗したただのワカメの若者。今はブームも去って後悔してる。,"2026-03-12 13:42:19","2026-07-27 15:17:44"
219,221,サブナック,サブナック,Abracadabrador,獣系,Beast,0,,https://www.d-quest-10.com/detail/a00114.html,/storage/images/monsters/219.webp,はく息が竜巻になるというおそろしい地獄の魔犬。怒るとテンションを上げて情け容赦なく襲いかかる。,人間相手には凶暴だが飼い主のあくま神官の前ではお手やおすわりをこなしシッポを振る忠犬である。,"2026-03-12 13:42:23","2026-07-27 15:17:44"
220,222,アカイライ,アカイライ,"Belisha Beakon",鳥系,Bird,0,,https://www.d-quest-10.com/detail/a00007.html,/storage/images/monsters/220.webp,バギ系呪文の使い手。攻撃力もそこそこあるので集団で現れるとやっかい。すばやく片付けよう。,何ひとつ真実のない真っ赤なウソをつきまくる。それを信じて破滅した魔物も数多くいるらしい……。,"2026-03-12 13:42:29","2026-07-27 15:17:44"
221,223,ひとくいサーベル,ヒトクイサーベル,"Erazor Blade",物質系,Material,0,,https://www.d-quest-10.com/detail/a00242.html,/storage/images/monsters/221.webp,旅人に捨てられた剣に悪の心が宿ったモンスター。とぎすました痛恨の一撃でこちらを狙ってくるぞ！,刃こぼれを起こしたときはしっかり自分の身体をとぎピッカピカにみがいてから次の勝負にそなえている。,"2026-03-12 13:42:33","2026-07-27 15:17:44"
222,224,ゴールドオーク,ゴールドオーク,"Orc Chieftain",獣系,Beast,0,,https://www.d-quest-10.com/detail/a00103.html,/storage/images/monsters/222.webp,見事な黄金の毛に包まれたイノシシのモンスター。さみだれ突きベホマラーと攻防両面にたけている。,オークは年を取るにつれ黄金の毛に生えかわる。全身金色になるとお祝いに紫色の服が贈られるのだ。,"2026-03-12 13:42:38","2026-07-27 15:17:44"
223,225,ライノソルジャー,ライノソルジャー,Rhinoceraxe,獣系,Beast,0,,https://www.d-quest-10.com/detail/a00344.html,/storage/images/monsters/223.webp,戦士として修行を積んだサイおとこのエリート。呪文は使ってこないが痛恨の一撃に用心だ。,魔物たちのウワサでカバ族の戦士が現れたと聞きぜひとも一戦交えてみたいと意気込んでいる。,"2026-03-12 13:42:43","2026-07-27 15:17:44"
224,226,アサシンエミュー,アサシンエミュー,Peckerel,鳥系,Bird,0,,https://www.d-quest-10.com/detail/a00009.html,/storage/images/monsters/224.webp,すばやい動きが特徴のスミをはきだす鳥モンスター。まれにくりだしてくるアサシンアタックに要注意。,かつて人間の手によって生みだされた暗殺用の魔物がオリを抜けだし野生化した。現在自由の身をマンキツ中。,"2026-03-12 13:42:46","2026-07-27 15:17:44"
225,227,メガザルロック,メガザルロック,Bomboulder,物質系,Material,0,,https://www.d-quest-10.com/detail/a00326.html,/storage/images/monsters/225.webp,ふだんはおとなしいがいざとなると自らを犠牲にして仲間をよみがえらせる岩石魔物のリーダー。,若い頃はもっと尖っていたがゴロゴロと転がりながら旅をするうちに丸くなった。オレも大人になったなぁ……。,"2026-03-12 13:42:50","2026-07-27 15:17:44"
226,228,フォンデュ,フォンデュ,"Fromage Fray",物質系,Material,0,,https://www.d-quest-10.com/detail/a00409.html,/storage/images/monsters/226.webp,ひょうきんな見た目とはうらはらに爆発呪文を唱え自らを回復させる技も持つ油断できない切れ者。,スライムっぽくもありゴーストっぽくもある正体不明のニューフェイス。ぼうしの下に秘密があるとか。,"2026-03-12 13:42:53","2026-07-27 15:17:44"
227,229,ヒートギズモ,ヒートギズモ,"Hell Nino",エレメント系,Elemental,0,,https://www.d-quest-10.com/detail/a00232.html,/storage/images/monsters/227.webp,熱くたぎった火山の煙に心が宿って魔物と化した。こちらが消しズミになるまで強烈な炎をはきかけてくる。,ある程度大きくなると身体がふたつに分裂する。元の意思は受け継がれるのである意味永遠の命といえる。,"2026-03-12 13:42:56","2026-07-27 15:17:44"
228,230,ブリザード,ブリザード,Frostburn,エレメント系,Elemental,0,,https://www.d-quest-10.com/detail/a00261.html,/storage/images/monsters/228.webp,深い悲しみにより人間の魂が吹雪のように冷たくなって生まれた魔物。ザラキで死へといざなう。,プリンを食べただけなのに姉にひどく怒られてしまいやりきれない弟の悲しみがこの魔物を生んだという。,"2026-03-12 13:42:59","2026-07-27 15:17:44"
229,231,ヘルコンダクター,ヘルコンダクター,"Hell Conductor",怪人系,Humanoid,0,,https://www.d-quest-10.com/detail/a00279.html,/storage/images/monsters/229.webp,地獄の音楽を奏でたせいで魂が汚れてしまった指揮者。彼がくりだす呪文の数々は状態異常のハーモニーを生む。,彼が奏でた地獄の音楽とは耳にした者が３日以内に必ず命を落とすというおそろしい曲らしい……。,"2026-03-12 13:43:04","2026-07-27 15:17:44"
230,232,チャンプスター,チャンプスター,"Champ Star",水系,Aquatic,0,,https://www.d-quest-10.com/detail/a00176.html,/storage/images/monsters/230.webp,華麗なハッスルダンスとブレイクダンスさながらの激しい回転攻撃をあわせ持つ魔界のダンスチャンプ。,その金色の身体はダンス界にまばゆく輝くスターの証。目が合ったらもう遅い。あなたのハートを離さない。,"2026-03-12 13:43:09","2026-07-27 15:17:44"
231,233,ホークマン,ホークマン,"Hawk Man",鳥系,Bird,0,,https://www.d-quest-10.com/detail/a00410.html,/storage/images/monsters/231.webp,タカのような翼の生えた空を飛ぶ怪人。マホトーンを得意とし風を自在にあやつるという。,決して自分の主張を曲げないガンコ者の悪魔。意見を通すためなら暴力もいとわない典型的なタカ派。,"2026-03-12 13:43:12","2026-07-27 15:17:44"
232,234,ベビル,ベビル,Grimlin,悪魔系,Demon,0,,https://www.d-quest-10.com/detail/a00272.html,/storage/images/monsters/232.webp,"魔界で生まれた 悪の申し子。","はげしいほのおを はきちらし","2026-03-12 13:43:15","2026-07-27 15:17:44"
233,235,サンダーフロッグ,サンダーフロッグ,Zaptile,水系,Aquatic,0,,https://www.d-quest-10.com/detail/a00118.html,/storage/images/monsters/233.webp,体内に電気を宿したおっかないビリビリガエル。蓄えた電気を放電していなずまを発生させる。,サンダーフロッグが陽気に水浴びしていると感電した魚が浮いてくる。おかげでエサには困らない。,"2026-03-12 13:43:18","2026-07-27 15:17:44"
234,236,ベホマスライム,ベホマスライム,Cureslime,スライム系,Slime,0,,https://www.d-quest-10.com/detail/a00275.html,/storage/images/monsters/234.webp,ベホマを覚えたホイミスライムのエリート。いやしの雨も使いこなす回復のエキスパートだ。,"ふよふよと漂う赤いボディはホイミ道を極めた証。呼びたくても 人気が高いのでだいたい予約１か月待ちだ。","2026-03-12 13:43:21","2026-07-27 15:17:44"
