id,name,name_kana,name_en,buy_price,sell_price,category,created_at,updated_at
626,巨竜樹の枝,きょりゅうじゅのえだ,Wyrmwood,4700,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
627,きよめの水,きよめのみず,"Fresh Water",100,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
628,きれいな枝,きれいなえだ,"Pink Pine",360,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
629,きんかい,きんかい,"Gold Bar",3200,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
630,金のフェザーチップ,きんのふぇざーちっぷ,"Gold Feather Chip",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
631,金の錬金石,きんのれんきんいし,"Gold Gem",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
632,金のロザリオの破片,きんのろざりおのかけら,"Gold Rosary Shard",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
633,ぎんのこうせき,ぎんのこうせき,"Silver Ore",240,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
634,銀のフェザーチップ,ぎんのふぇざーちっぷ,"Silver Feather Chip",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
635,銀の錬金石,ぎんのれんきんいし,"Silver Gem",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
636,銀のロザリオの破片,ぎんのろざりおのかけら,"Silver Rosary Shard",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
637,黒の錬金石,くろのれんきんいし,"Black Gem",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
638,グリーンアイ,ぐりーんあい,"Green Eye",300,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
639,グリーンオーブ,ぐりーんおーぶ,"Green Orb",4500,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
640,グレーリリィ,ぐれーりりぃ,"Dark Gray Lily",0,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
641,グレーリリィのタネ,ぐれーりりぃのたね,"Dark Gray Lily Seed",0,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
642,黒の封石,くろのふうせき,"Black Sealing Stone",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
643,けものの皮,けもののかわ,"Hardy Hide",120,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
644,激震のキバ,げきしんのきば,"Vicious Claw",11000,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
645,幻界のゆびわの破片,げんかいのゆびわのかけら,"Phantom Ring Shard",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
646,げんこつダケ,げんこつだけ,Fisticup,260,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
647,幻獣の皮,げんじゅうのかわ,Kaleidoskin,7100,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
648,幻獣のホネ,げんじゅうのほね,"Mythic Beast Bone",9300,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
649,げんませき,げんませき,"Ethereal Stone",4500,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
650,光彩の布,こうさいのぬの,Candelacloth,20000,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
651,こうもりのはね,こうもりのはね,"Wing of Bat",240,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
652,氷のけっしょう,こおりのけっしょう,"Ice Crystal",240,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
653,氷の樹木,こおりのじゅもく,Avabranche,340,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
654,こくうまソース,こくうまそーす,"Barbecue Sauce",400,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
655,ごくじょうソルト,ごくじょうそると,"Salt of the Earth",500,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
656,古代樹の化石,こだいじゅのかせき,"Tree Fossil",4800,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
657,コットン草,こっとんくさ,Cottontop,120,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
658,こんじきの雲,こんじきのくも,"Golden Nimbus",3500,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
659,昏冥晶,こんめいしょう,"Dark Quartz",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
660,ゴールドジュエル,ごーるどじゅえる,"Gold Jewel",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
661,ゴールドストーン,ごーるどすとーん,"Gold Nugget",1200,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
662,ゴールドリリィ,ごーるどりりぃ,"Gold Lily",0,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
663,細胞回収器,さいぼうかいしゅうき,"Cell Collector",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
664,さえずりのみつ,さえずりのみつ,"Birdsong Nectar",210,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
665,魚の切り身,さかなのきりみ,"Fish Filet",320,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
666,さくらの花びら,さくらのはなびら,"Cherry Blossom Petal",160,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
667,さざなみのしずく,さざなみのしずく,Rippledrops,300,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
668,ささやく枯れ葉,ささやくかれは,Witherleaves,3500,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
669,さとりそう,さとりそう,Thinkincense,270,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
670,サバンナウッド,さばんなうっど,Witherwood,280,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
671,サバンナの水,さばんなのみず,"Oasis Water",140,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
672,サンゴールドスズラン,さんごーるどすずらん,"Sungold Lily",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
673,サンドフルーツ,さんどふるーつ,Duneberry,1000,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
674,しおかぜ草,しおかぜそう,Waveweed,230,,material,"2026-03-12 12:52:29","2026-07-26 19:09:15"
675,しなやかな枝,しなやかなえだ,"Bendy Branch",240,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
676,死神のピアスの破片,しにがみのぴあすのかけら,"Reaper's Earrings Shard",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
677,しもふりミート,しもふりみーと,"Supreme Steak",9700,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
678,シャークスキン,しゃーくすきん,Sharkskin,800,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
679,しゃっきりレタス,しゃっきりれたす,"Luscious Lettuce",640,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
680,しゃっきりレタスのタネ,しゃっきりれたすのたね,"Luscious Lettuce Seed",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
681,将軍のゆびわの破片,しょうぐんのゆびわのかけら,"General Ring Shard",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
682,しらあいダリア,しらあいだりあ,"Pale Cyan Dahlia",0,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
683,シルク草,しるくくさ,Silkblossom,240,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
684,シルバーダリア,しるばーだりあ,"Silver Dahlia",0,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
685,白の封石,しろのふうせき,"White Sealing Stone",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
686,しんせんたまご,しんせんたまご,"Free-Range Eggs",180,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
687,神秘の鋼線,しんぴのこうせん,"Steel Wire",3000,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
688,邪竜王チケット,じゃりゅうおうちけっと,"Evil Dragonlord Ticket",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
689,ジャングルリップのタネ,じゃんぐるりっぷのたね,"Jungle Tulip Seed",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
690,ジャンボ玉ネギ,じゃんぼだまねぎ,"Overgrown Onion",640,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
691,ジャンボ玉ネギのタネ,じゃんぼだまねぎのたね,"Overgrown Onion Seed",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
692,呪力のモト,じゅりょくのもと,Hexite,5600,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
693,純白の結晶,じゅんぱくのけっしょう,"Clear Crystal",19000,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
694,じょうぶな枝,じょうぶなえだ,"Sturdy Stick",120,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
695,水竜のうろこ,すいりゅうのうろこ,"Saturated Scale",7500,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
696,スライムおしゃれ花,すらいむおしゃれはな,"Stylish Slime Flower",3000,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
697,スライムゼリー,すらいむぜりー,Slimedrop,350,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
698,するどいキバ,するどいきば,"Cruel Claw",110,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
699,するどい爪,するどいつめ,"Twisted Talons",120,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
700,スーパーホネホネ,すーぱーほねほね,"Bone Chimer",2700,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
701,星光の糸,せいこうのいと,"Starlight Thread",13000,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
702,せいじゃのはい,せいじゃのはい,"Saint's Ashes",1300,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
703,せいれいせき,せいれいせき,"Enchanted Stone",12000,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
704,赤竜の首かざりの破片,あかりゅうのくびかざりのかけら,"Spitzfire Strand Shard",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
705,ゼーラズマ鉱石,ぜーらずまこうせき,"Zelazma Ore",24000,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
706,創生珠,そうせいじゅ,Geneseed,,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
707,ソーサリーリングの破片,そーさりーりんぐのかけら,"Sorcerer's Ring Shard",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
708,たそがれゴケ,たそがれごけ,,3200,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
709,だいだいカメリアのタネ,だいだいかめりあのたね,"Sour Orng Camellia Seed",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
710,橙のラクリマ,だいだいのらくりま,"Orange Lacrima",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
711,大地の羽毛,だいちのうもう,"Earth Feather",5100,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
712,大地の大竜玉の破片,だいちのだいりゅうぎょくのかけら,"Earthwyrm's Jewel Shard",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
713,大地の竜玉の破片,だいちのりゅうぎょくのかけら,"Earthwyrm's Eye Shard",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
714,大魔王チケット,だいまおうちけっと,"Grandmaster Ticket",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
715,ダークゼリー,だーくぜりー,"Dark Slimedrop",0,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
716,小さなうろこ,ちいさなうろこ,"Small Scale",230,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
717,小さな貝がら,ちいさなかいがら,"Small Seashell",130,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
718,小さな化石,ちいさなかせき,"Not-Colossal Fossil",150,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
719,小さなこうら,ちいさなこうら,"Tiny Tortoise Shell",250,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
720,小さなホネ,ちいさなほね,"Itty-Bitty Bone",130,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
721,智謀の首かざりの破片,ちぼうのくびかざりのかけら,"Wisdom Necklace Shard",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
722,忠義の勲章の破片,ちゅうぎのくんしょうのかけら,"Loyalty Medal Shard",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
723,忠誠のチョーカーの破片,ちゅうせいのちょーかーのかけら,"Champion's Choker Shard",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
724,超あまつゆのいと,ちょうあまつゆのいと,"Super Celestial Skein",120000,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
725,超おたからのタネ,ちょうおたからのたね,"Super Treasure Seed",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
726,超かがやきの樹液,ちょうかがやきのじゅえき,"Super Sparkly Sap",120000,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
727,超トマトのタネ,ちょうとまとのたね,"Super Tomato Seed",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
728,ちょうのはね,ちょうのはね,"Butterfly Wing",200,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
729,超ようせいのひだね,ちょうようせいのひだね,"Super Lamplight",110000,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
730,地竜のツメ,ちりゅうのつめ,"Craggy Claw",6000,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
731,つけもの石,つけものせき,Flintstone,110,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
732,てっこうせき,てっこうせき,"Iron Ore",120,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
733,てつのクギ,てつのくぎ,"Iron Nails",100,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
734,天使のスズランのタネ,てんしのすずらんのたね,"Angel Lily Seed",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
735,天使のソーマ,てんしのそーま,"Sainted Soma",1000,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
736,転生の輝石,てんせいのきせき,Reincarnite,,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
737,天の香木,てんのこうぼく,Firmawood,2500,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
738,天竜草,てんりゅうそう,Nadragrass,5300,,material,"2026-03-12 12:52:29","2026-07-26 17:12:28"
739,デーモンジュエル,でーもんじゅえる,"Demon Jewel",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
740,デスマスクの破片,ですますくのかけら,"Slaughtomask Shard",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
741,デモニウム鉱石,でもにうむこうせき,Demonium,16000,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
742,デリシャスオイル,でりしゃすおいる,"Delicious Oil",300,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
743,とうこんエキス,とうこんえきす,Aggressence,0,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
744,トガリアのしずく,とがりあのしずく,Gratite,4500,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
745,ときのすいしょう,ときのすいしょう,Chronocrystal,6000,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
746,とげウニ,とげうに,"Ouchy Urchin",360,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
747,とこしえの虹,とこしえのにじ,"Eternal Rainbow",20000,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
748,常闇の砂,とこやみのすな,"Everdark Sand",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
749,どうのこうせき,どうのこうせき,"Copper Ore",60,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
750,銅のフェザーチップ,どうのふぇざーちっぷ,"Bronze Feather Chip",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
751,どくどくヘドロ,どくどくへどろ,"Manky Mud",240,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
752,ドラゴンの皮,どらごんのかわ,"Dragon Hide",5300,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
753,ドラゴンのツノ,どらごんのつの,"Dragon Horn",5200,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
754,ドラゴンのホネ,どらごんのほね,"Dragon Bone",300,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
755,ドワチャカオイル,どわちゃかおいる,"Dwachakka Oil",300,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
756,ナイトマリーのタネ,ないとまりーのたね,"Night Marie Seed",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
757,ナイトメアリーフ,ないとめありーふ,"Lethal Leaf",3700,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
758,謎の石版？,なぞのせきばん?,"Mysterious Stone Tablet?",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
759,ナドラダイト鉱石,などらだいとこうせき,Nadradite,21000,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
760,なないろのまゆ,なないろのまゆ,"Colorful Cocoon",320,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
761,虹色のオーブ,にじいろのおーぶ,"Iridescent Orb",17000,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
762,にじいろの布きれ,にじいろのぬのきれ,"Technicolor Dreamcloth",2200,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
763,虹のフェザーチップ,にじのふぇざーちっぷ,"Rainbow Feather Chip",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
764,虹の錬金石,にじのれんきんいし,"Rainbow Gem",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
765,人魚の涙,にんぎょのなみだ,"Mermaid Tear",26000,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
766,ネイビーダリア,ねいびーだりあ,"Navy Dahlia",0,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
767,ネコずな,ねこずな,"Kitty Litter",210,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
768,ハイドラベルトの破片,はいどらべるとのかけら,"Loin-Girder Shard",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
769,破壊神の眼甲の破片,はかいしんのがんこうのかけら,"Wrecking Wear Shard",,,material,"2026-03-12 12:52:29","2026-07-26 16:57:29"
